,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Maximum allowed speed of current road (km/h),GPS speed (km/h) [same as in RAW GPS]],class,Driver
3004,627.94,109.9,40.466808,-3.4502650000000004,-0.011,-0.021,-0.072,-0.052,-1.5219999999999998,-0.022,-3.0610000000000004,120.0,105.9,aggressive,D4
3005,628.95,108.4,40.466831,-3.449906,-0.037,0.017,-0.011,-0.0069999999999999,-1.514,-0.017,-3.06,120.0,105.9,aggressive,D4
3006,629.98,106.7,40.466854,-3.44956,-0.095,0.021,-0.039,-0.043,-1.517,-0.0139999999999999,-3.057,120.0,105.9,aggressive,D4
3007,630.93,105.0,40.466881,-3.449221,0.009,0.043,-0.089,-0.078,-1.481,-0.01,-3.055,120.0,104.2,aggressive,D4
3008,631.94,103.0,40.466908,-3.448888,0.044,-0.002,0.075,0.0579999999999999,-1.456,-0.025,-3.062,120.0,104.2,aggressive,D4
3009,632.94,98.5,40.466934,-3.44857,0.013,0.019,0.072,0.065,-1.54,-0.03,-3.07,120.0,104.2,aggressive,D4
3010,634.0,97.9,40.466965,-3.448253,0.018,-0.01,0.035,0.037,-1.578,-0.011,-3.071,120.0,104.2,aggressive,D4
3011,635.0,99.3,40.466995,-3.447936,-0.019,0.047,0.0139999999999999,0.001,-1.591,-0.021,-3.073,120.0,104.2,aggressive,D4
3012,636.0,101.6,40.467026,-3.4476,0.0279999999999999,0.0069999999999999,-0.01,0.004,-1.606,-0.0,-3.079,120.0,104.2,aggressive,D4
3013,636.99,103.1,40.467056,-3.4472660000000004,-0.025,0.048,-0.034,-0.002,-1.598,0.012,-3.08,120.0,104.2,aggressive,D4
3014,638.02,100.6,40.467087,-3.446938,0.015,0.027,-0.052,-0.066,-1.5619999999999998,0.0139999999999999,-3.0860000000000003,120.0,104.2,aggressive,D4
3015,638.93,105.3,40.46711,-3.446592,-0.006,0.024,-0.008,-0.016,-1.535,0.003,-3.089,120.0,104.2,aggressive,D4
3016,639.93,103.9,40.467133,-3.446251,-0.0069999999999999,-0.022,0.039,0.034,-1.571,-0.002,-3.094,120.0,104.2,aggressive,D4
3017,640.94,104.2,40.467163,-3.4459089999999994,-0.021,-0.021,0.004,0.01,-1.5930000000000002,-0.013,-3.099,120.0,104.2,aggressive,D4
3018,642.0,106.5,40.467197,-3.445564,-0.021,0.048,-0.023,-0.004,-1.605,-0.005,-3.104,120.0,110.1,aggressive,D4
3019,642.93,108.2,40.467228000000006,-3.445215,0.011,-0.006,-0.021,-0.018,-1.6030000000000002,-0.006,-3.1060000000000003,120.0,110.1,aggressive,D4
3020,643.97,110.1,40.467247,-3.44486,0.013,-0.002,-0.0279999999999999,-0.001,-1.604,-0.0,-3.109,120.0,110.1,aggressive,D4
3021,644.95,110.9,40.467274,-3.444504,-0.024,-0.017,-0.017,-0.0139999999999999,-1.6030000000000002,-0.003,-3.108,120.0,112.5,aggressive,D4
3022,645.93,112.5,40.467312,-3.444138,-0.052,0.016,-0.0139999999999999,-0.021,-1.578,-0.0139999999999999,-3.105,120.0,112.5,aggressive,D4
3023,646.94,112.9,40.467339,-3.4437620000000004,-0.032,0.013,-0.025,-0.018,-1.5619999999999998,-0.017,-3.107,120.0,113.8,aggressive,D4
3024,648.02,113.8,40.467369,-3.443393,0.001,0.022,0.0069999999999999,0.022,-1.57,0.001,-3.103,120.0,113.8,aggressive,D4
3025,649.02,113.6,40.467407,-3.443029,-0.044,0.013,0.013,0.019,-1.581,0.004,-3.094,120.0,114.9,aggressive,D4
3026,649.98,114.9,40.467442,-3.442652,-0.06,-0.0069999999999999,-0.02,-0.002,-1.59,0.019,-3.076,120.0,114.9,aggressive,D4
3027,651.0,118.2,40.467476,-3.4422660000000005,0.002,0.025,0.011,0.009,-1.589,0.0279999999999999,-3.057,120.0,117.0,aggressive,D4
3028,652.03,117.0,40.467522,-3.4418870000000004,0.004,0.012,0.009,0.003,-1.594,0.018,-3.048,120.0,117.0,aggressive,D4
3029,652.93,118.7,40.467575,-3.4415089999999995,0.025,0.042,-0.005,0.015,-1.5930000000000002,0.017,-3.044,120.0,120.1,aggressive,D4
3030,653.96,120.1,40.467621,-3.441122,-0.046,0.051,0.022,0.009,-1.594,-0.004,-3.051,120.0,120.1,aggressive,D4
3031,654.95,121.2,40.467674,-3.4407410000000005,-0.0969999999999999,-0.027,0.017,0.006,-1.594,-0.018,-3.053,120.0,120.1,aggressive,D4
3032,655.97,122.1,40.467728,-3.44035,0.018,-0.026,-0.0139999999999999,0.006,-1.581,0.02,-3.039,120.0,120.1,aggressive,D4
3033,656.95,122.8,40.467785,-3.4399550000000003,-0.047,0.004,0.016,-0.009,-1.58,0.047,-3.026,120.0,120.1,aggressive,D4
3034,657.95,122.8,40.467846,-3.439561,-0.012,0.077,0.002,-0.009,-1.58,0.039,-3.027,120.0,124.8,aggressive,D4
3035,658.97,123.4,40.467918,-3.439184,0.091,0.011,0.016,0.031,-1.577,0.0139999999999999,-3.035,120.0,124.8,aggressive,D4
3036,659.93,123.2,40.467999,-3.4387870000000005,0.087,0.016,0.021,0.013,-1.578,0.0139999999999999,-3.04,120.0,124.8,aggressive,D4
3037,660.95,124.8,40.468075,-3.438397,-0.017,0.033,-0.024,-0.022,-1.577,0.01,-3.044,120.0,124.8,aggressive,D4
3038,661.95,124.7,40.468151,-3.43801,-0.047,0.006,0.024,0.01,-1.58,0.008,-3.049,120.0,124.8,aggressive,D4
3039,662.95,125.5,40.468224,-3.437603,0.001,0.008,0.02,0.01,-1.57,-0.004,-3.057,120.0,124.8,aggressive,D4
3040,663.96,126.4,40.468296,-3.437211,-0.016,-0.01,-0.004,-0.003,-1.57,-0.001,-3.064,120.0,124.8,aggressive,D4
3041,664.96,125.8,40.468361,-3.436808,0.005,-0.024,0.021,0.026,-1.57,-0.017,-3.074,120.0,126.9,aggressive,D4
3042,665.95,128.2,40.468433000000005,-3.436408,-0.006,0.004,0.01,-0.002,-1.556,-0.015,-3.085,120.0,126.9,aggressive,D4
3043,666.95,128.8,40.468502,-3.435992,-0.023,-0.036,-0.064,-0.064,-1.525,-0.003,-3.093,120.0,126.9,aggressive,D4
3044,668.09,126.9,40.468575,-3.435577,-0.067,0.057,0.006,-0.002,-1.518,-0.011,-3.0980000000000003,120.0,126.9,aggressive,D4
3045,668.96,125.2,40.468643,-3.4351730000000003,-0.005,0.018,0.01,0.034,-1.545,-0.017,-3.111,120.0,126.9,aggressive,D4
3046,669.95,123.9,40.468708,-3.434775,-0.001,0.0139999999999999,-0.0139999999999999,0.01,-1.565,-0.011,-3.117,120.0,126.9,aggressive,D4
3047,670.94,126.5,40.468769,-3.434372,0.003,-0.018,-0.018,-0.02,-1.5530000000000002,-0.003,-3.119,120.0,128.3,aggressive,D4
3048,672.0,126.8,40.468819,-3.433957,-0.016,0.005,-0.05,-0.035,-1.5630000000000002,-0.001,-3.1180000000000003,120.0,128.3,aggressive,D4
3049,672.95,128.3,40.468899,-3.43356,0.073,-0.024,-0.1989999999999999,-0.185,-1.471,0.01,-3.1180000000000003,120.0,128.3,aggressive,D4
3050,673.96,124.6,40.468952,-3.433155,0.011,0.0279999999999999,0.093,0.061,-1.399,-0.0139999999999999,-3.12,120.0,118.7,aggressive,D4
3051,674.93,118.7,40.469017,-3.4327650000000003,-0.018,0.01,0.084,0.084,-1.465,-0.016,-3.12,120.0,118.7,aggressive,D4
3052,675.95,116.3,40.469082,-3.432395,-0.043,-0.074,0.021,0.022,-1.491,-0.016,-3.114,120.0,115.6,aggressive,D4
3053,676.96,115.6,40.469131,-3.432008,-0.049,-0.02,-0.0069999999999999,-0.017,-1.499,0.0,-3.102,120.0,115.6,aggressive,D4
3054,678.01,114.4,40.469193,-3.431627,-0.05,-0.005,0.0409999999999999,0.044,-1.535,0.01,-3.084,120.0,115.6,aggressive,D4
3055,678.94,114.3,40.469257,-3.43126,0.0,-0.052,0.045,0.047,-1.565,0.019,-3.072,120.0,115.6,aggressive,D4
3056,679.93,117.2,40.469337,-3.430896,-0.031,0.018,0.006,0.0139999999999999,-1.59,0.017,-3.0610000000000004,120.0,115.6,normal,D4
3057,680.93,118.3,40.469414,-3.430514,0.043,-0.047,-0.008,-0.022,-1.594,0.0139999999999999,-3.049,120.0,122.9,normal,D4
3058,681.93,120.5,40.469494,-3.430136,0.011,-0.025,-0.046,-0.042,-1.574,0.024,-3.0380000000000003,120.0,122.9,normal,D4
3059,682.93,121.3,40.469593,-3.429762,0.011,0.017,0.003,-0.016,-1.547,0.021,-3.031,120.0,122.9,normal,D4
3060,683.98,120.4,40.469688,-3.429403,-0.0069999999999999,-0.012,0.024,0.005,-1.5719999999999998,0.027,-3.031,120.0,122.9,normal,D4
3061,684.95,122.9,40.469784,-3.429029,-0.1,-0.02,-0.0,-0.002,-1.581,0.024,-3.034,120.0,122.9,normal,D4
3062,685.93,124.4,40.469879,-3.428638,-0.001,0.0139999999999999,-0.053,-0.048,-1.586,0.019,-3.039,120.0,122.9,normal,D4
3063,686.94,126.0,40.469971,-3.4282480000000004,-0.061,-0.011,0.0279999999999999,0.016,-1.588,0.02,-3.042,120.0,122.9,normal,D4
3064,687.94,127.0,40.470078,-3.4278510000000004,0.0579999999999999,-0.01,-0.027,-0.036,-1.568,0.033,-3.04,120.0,122.9,normal,D4
3065,688.96,126.5,40.470177,-3.427458,-0.026,0.0139999999999999,0.023,0.0139999999999999,-1.548,0.022,-3.042,120.0,130.5,normal,D4
3066,689.93,128.2,40.470287,-3.427072,-0.031,0.049,0.035,0.024,-1.5659999999999998,0.011,-3.049,120.0,130.5,normal,D4
3067,690.93,130.0,40.470394,-3.426677,-0.076,-0.0279999999999999,-0.038,-0.03,-1.5619999999999998,0.017,-3.051,120.0,130.5,normal,D4
3068,691.94,130.5,40.470512,-3.426286,-0.154,-0.065,-0.033,-0.012,-1.548,0.019,-3.053,120.0,130.5,normal,D4
3069,692.95,129.6,40.470627,-3.425875,-0.042,-0.011,0.008,0.0,-1.547,0.015,-3.056,120.0,129.4,normal,D4
3070,693.94,129.4,40.470737,-3.425476,-0.085,0.011,-0.018,-0.02,-1.539,0.002,-3.062,120.0,129.4,normal,D4
3071,694.96,129.1,40.470848,-3.425098,-0.021,-0.043,-0.038,-0.0289999999999999,-1.535,-0.005,-3.068,120.0,129.4,normal,D4
3072,695.96,125.8,40.470963,-3.424704,-0.0279999999999999,0.0289999999999999,0.054,0.032,-1.538,-0.021,-3.079,120.0,129.4,normal,D4
3073,696.94,124.6,40.471085,-3.4243410000000005,0.0069999999999999,-0.021,0.019,0.043,-1.5490000000000002,-0.024,-3.09,120.0,129.4,normal,D4
3074,697.95,126.1,40.471203,-3.42396,-0.0409999999999999,-0.033,0.024,0.0279999999999999,-1.577,-0.02,-3.0980000000000003,120.0,129.4,normal,D4
3075,699.0,127.4,40.471325,-3.423573,-0.078,0.015,-0.001,-0.006,-1.58,-0.024,-3.105,120.0,129.4,normal,D4
3076,699.94,128.3,40.471443,-3.423175,0.013,0.004,0.017,0.001,-1.568,-0.02,-3.113,120.0,118.3,normal,D4
3077,700.94,128.7,40.471546,-3.422766,0.011,-0.001,-0.077,-0.065,-1.545,-0.017,-3.1210000000000004,120.0,118.3,normal,D4
3078,701.94,128.2,40.471649,-3.422366,-0.04,0.016,-0.0559999999999999,-0.07,-1.509,-0.024,-3.128,120.0,118.3,normal,D4
3079,702.96,125.5,40.471748,-3.421967,-0.02,0.002,0.013,0.015,-1.491,-0.016,-3.135,120.0,118.3,normal,D4
3080,703.94,123.0,40.471855,-3.421583,-0.004,0.023,-0.03,-0.0139999999999999,-1.485,-0.024,-3.139,120.0,118.3,normal,D4
3081,704.95,120.9,40.471954,-3.4211980000000004,0.032,0.002,0.013,-0.001,-1.486,-0.0139999999999999,3.138,120.0,118.3,normal,D4
3082,705.94,118.3,40.47205,-3.420832,-0.0139999999999999,-0.027,0.053,0.057,-1.509,-0.016,3.135,120.0,118.3,normal,D4
3083,706.96,117.4,40.472145000000005,-3.420454,-0.005,0.037,0.016,0.013,-1.557,-0.013,3.131,120.0,118.3,normal,D4
3084,708.0,117.5,40.472221000000005,-3.420078,-0.027,-0.03,-0.003,-0.027,-1.5519999999999998,-0.002,3.129,120.0,118.3,normal,D4
3085,708.94,116.2,40.472313,-3.41971,-0.043,0.018,-0.005,0.0069999999999999,-1.551,-0.017,3.127,120.0,118.3,normal,D4
3086,709.94,116.0,40.472416,-3.419373,0.06,-0.0139999999999999,-0.011,-0.005,-1.527,-0.015,3.125,120.0,118.3,normal,D4
3087,710.94,115.0,40.472515,-3.419013,-0.06,-0.038,0.034,0.0409999999999999,-1.547,-0.0069999999999999,3.124,120.0,118.3,normal,D4
3088,711.94,114.5,40.472599,-3.418651,0.0069999999999999,-0.016,-0.0279999999999999,-0.044,-1.54,-0.003,3.128,120.0,118.3,normal,D4
3089,712.94,115.4,40.472698,-3.4182940000000004,-0.04,0.0279999999999999,0.063,0.0279999999999999,-1.5519999999999998,0.006,3.129,120.0,118.3,normal,D4
3090,713.95,115.4,40.472786,-3.417933,-0.01,0.0289999999999999,0.016,0.035,-1.56,0.001,3.127,120.0,113.1,normal,D4
3091,714.95,113.5,40.472897,-3.417583,0.036,0.012,0.004,-0.013,-1.544,0.012,3.131,120.0,113.1,normal,D4
3092,715.94,117.3,40.472996,-3.4172230000000003,-0.0069999999999999,-0.022,-0.013,-0.0139999999999999,-1.51,0.002,3.133,120.0,113.1,normal,D4
3093,717.05,113.5,40.473095,-3.416888,0.036,-0.0069999999999999,0.088,0.073,-1.518,-0.003,3.132,120.0,113.1,normal,D4
3094,717.94,113.5,40.47319,-3.416523,-0.071,-0.031,0.071,0.065,-1.5519999999999998,-0.006,3.133,120.0,113.1,normal,D4
3095,718.95,114.0,40.47327,-3.416182,0.019,0.019,-0.042,-0.038,-1.545,-0.022,3.1260000000000003,120.0,113.1,normal,D4
3096,719.98,114.3,40.473354,-3.415821,-0.032,-0.051,0.0,-0.023,-1.525,-0.008,3.131,120.0,113.1,normal,D4
3097,721.02,113.1,40.473446,-3.415462,-0.02,0.006,-0.025,-0.025,-1.515,-0.034,3.129,120.0,113.1,normal,D4
3098,721.94,111.8,40.473526,-3.415109,0.054,-0.033,0.0559999999999999,0.045,-1.537,-0.0139999999999999,3.138,120.0,113.1,normal,D4
3099,722.95,113.1,40.47361,-3.414761,0.022,-0.0279999999999999,0.006,0.034,-1.577,0.015,-3.125,120.0,113.1,normal,D4
3100,723.94,116.4,40.473701,-3.414399,-0.05,-0.038,0.018,0.02,-1.589,0.024,-3.0980000000000003,120.0,113.1,normal,D4
3101,724.95,116.2,40.473804,-3.414047,-0.022,-0.022,-0.018,-0.036,-1.555,0.03,-3.077,120.0,113.1,normal,D4
3102,725.94,116.5,40.473915000000005,-3.413695,-0.023,-0.025,-0.0139999999999999,-0.038,-1.535,0.031,-3.0610000000000004,120.0,113.1,normal,D4
3103,726.95,116.5,40.47403,-3.413352,-0.038,0.046,0.0139999999999999,0.0409999999999999,-1.5530000000000002,0.018,-3.056,120.0,113.1,normal,D4
3104,727.96,116.5,40.474140000000006,-3.4129980000000004,-0.0409999999999999,-0.047,-0.026,-0.03,-1.5659999999999998,0.008,-3.044,120.0,113.1,normal,D4
3105,728.99,117.1,40.474262,-3.41265,-0.02,0.004,-0.048,-0.049,-1.527,0.008,-3.034,120.0,113.7,normal,D4
3106,730.01,116.0,40.474388,-3.412297,-0.015,-0.009,-0.011,-0.006,-1.51,0.008,-3.023,120.0,113.7,normal,D4
3107,730.95,114.0,40.474514,-3.41196,0.052,0.027,-0.001,0.003,-1.495,0.005,-3.016,120.0,113.7,normal,D4
3108,732.0,113.3,40.474655,-3.411632,0.034,-0.0069999999999999,0.065,0.043,-1.504,0.017,-3.006,120.0,113.7,normal,D4
3109,732.93,110.7,40.474789,-3.411297,0.02,0.033,0.0289999999999999,0.019,-1.5490000000000002,0.024,-2.997,120.0,113.7,normal,D4
3110,734.02,111.8,40.474918,-3.4109730000000003,-0.027,0.0,-0.013,-0.003,-1.544,0.018,-2.986,120.0,113.7,normal,D4
3111,735.06,111.3,40.475067,-3.4106300000000003,-0.034,-0.01,0.0289999999999999,0.0289999999999999,-1.5630000000000002,0.003,-2.9810000000000003,120.0,113.7,normal,D4
3112,735.94,111.8,40.475201,-3.410327,-0.005,0.003,0.034,0.024,-1.581,0.021,-2.969,120.0,113.7,normal,D4
3113,736.95,113.7,40.475346,-3.410018,-0.021,0.038,-0.012,0.011,-1.575,0.018,-2.9610000000000003,120.0,113.7,normal,D4
3114,738.05,115.3,40.475491,-3.409698,-0.024,-0.025,0.005,0.034,-1.577,0.024,-2.957,120.0,113.7,normal,D4
3115,738.93,117.1,40.475651,-3.409379,0.027,0.019,-0.001,0.004,-1.594,0.012,-2.9560000000000004,120.0,113.7,normal,D4
3116,739.96,118.7,40.475807,-3.409056,-0.006,0.0139999999999999,-0.026,-0.022,-1.596,0.003,-2.958,120.0,123.1,normal,D4
3117,740.99,120.6,40.475971,-3.408722,-0.022,-0.023,-0.012,-0.037,-1.595,0.02,-2.952,120.0,123.1,normal,D4
3118,741.93,121.9,40.476151,-3.408402,0.0,-0.004,-0.054,-0.022,-1.594,0.018,-2.943,120.0,123.1,normal,D4
3119,742.94,123.1,40.47633,-3.4080800000000004,-0.034,0.03,0.008,-0.018,-1.589,0.025,-2.943,120.0,123.1,normal,D4
3120,743.94,124.1,40.476521000000005,-3.407756,0.055,0.002,0.08,0.039,-1.585,0.038,-2.939,120.0,123.1,normal,D4
3121,744.98,125.4,40.476715000000006,-3.4074370000000003,0.01,0.003,-0.022,-0.001,-1.6030000000000002,0.0409999999999999,-2.934,120.0,123.1,normal,D4
3122,746.0,126.7,40.476921,-3.407119,-0.034,0.018,-0.0,-0.016,-1.578,0.033,-2.93,120.0,123.1,normal,D4
3123,746.93,127.3,40.477131,-3.406797,0.036,0.0,-0.0289999999999999,-0.018,-1.567,0.031,-2.928,120.0,123.1,normal,D4
3124,747.93,127.4,40.477341,-3.4064910000000004,-0.01,-0.001,0.049,0.023,-1.554,0.0289999999999999,-2.923,120.0,123.1,normal,D4
3125,748.96,127.5,40.477566,-3.406203,-0.001,-0.023,0.04,0.001,-1.528,0.034,-2.922,120.0,123.1,normal,D4
3126,750.0,127.1,40.477783,-3.405889,0.013,-0.001,0.0,0.008,-1.509,0.016,-2.922,120.0,123.1,normal,D4
3127,750.96,124.1,40.478004,-3.405606,-0.0,-0.005,0.072,0.061,-1.5490000000000002,0.016,-2.922,120.0,123.1,normal,D4
3128,751.99,125.0,40.478237,-3.405317,0.003,-0.012,-0.012,-0.013,-1.561,0.02,-2.919,120.0,123.1,normal,D4
3129,752.93,125.0,40.478466,-3.405034,0.009,-0.005,-0.0279999999999999,-0.042,-1.533,0.026,-2.917,120.0,123.1,normal,D4
3130,753.98,123.8,40.478703,-3.404761,-0.037,0.026,0.023,0.018,-1.516,0.031,-2.915,120.0,108.1,normal,D4
3131,754.93,122.1,40.478928,-3.404496,-0.108,0.017,-0.031,0.0069999999999999,-1.544,0.024,-2.9130000000000003,120.0,108.1,normal,D4
3132,755.94,122.3,40.479156,-3.4042440000000003,-0.063,0.023,-0.009,0.006,-1.567,0.021,-2.915,120.0,108.1,normal,D4
3133,756.94,123.2,40.479393,-3.403989,0.034,0.012,-0.066,-0.066,-1.554,0.021,-2.915,120.0,108.1,normal,D4
3134,757.96,122.8,40.479633,-3.403739,0.064,-0.018,-0.024,-0.019,-1.509,0.013,-2.92,120.0,108.1,normal,D4
3135,758.94,120.5,40.479874,-3.4034949999999995,0.009,-0.019,-0.026,-0.026,-1.507,0.026,-2.92,120.0,108.1,normal,D4
3136,760.0,116.5,40.480103,-3.40328,-0.0139999999999999,0.02,0.003,-0.023,-1.49,0.0279999999999999,-2.937,120.0,108.1,normal,D4
3137,760.93,115.4,40.480335,-3.403061,-0.003,0.011,-0.039,-0.045,-1.485,0.0279999999999999,-2.9530000000000003,120.0,108.1,normal,D4
3138,761.94,111.7,40.48056,-3.4028400000000003,-0.0,-0.002,0.027,0.018,-1.4880000000000002,0.0139999999999999,-2.97,120.0,108.1,normal,D4
3139,762.95,110.0,40.480789,-3.402614,-0.048,0.0139999999999999,-0.01,0.003,-1.501,-0.008,-2.987,120.0,108.1,normal,D4
3140,764.01,108.1,40.481014,-3.402393,-0.043,-0.006,-0.046,-0.047,-1.49,-0.0,-2.998,120.0,108.1,normal,D4
3141,764.96,106.2,40.481224,-3.402187,0.02,-0.025,0.002,0.002,-1.491,-0.003,-3.009,120.0,102.5,aggressive,D4
3142,766.11,100.8,40.481628,-3.401787,0.03,-0.021,0.05,0.045,-1.515,-0.005,-3.024,120.0,100.8,aggressive,D4
3143,766.94,100.8,40.481628,-3.401787,0.046,0.013,0.093,0.075,-1.545,0.003,-3.03,120.0,100.8,aggressive,D4
3144,767.96,100.4,40.481838,-3.401584,0.01,0.036,-0.057,-0.044,-1.555,-0.001,-3.042,120.0,100.8,aggressive,D4
3145,768.94,100.2,40.482040000000005,-3.401389,0.008,-0.031,0.018,0.008,-1.545,0.009,-3.049,120.0,100.8,aggressive,D4
3146,769.95,99.2,40.48225,-3.4011910000000003,0.019,-0.023,0.02,0.03,-1.577,0.015,-3.055,120.0,100.8,aggressive,D4
3147,770.94,99.4,40.482452,-3.400988,-0.067,-0.004,0.008,0.011,-1.605,0.024,-3.052,120.0,105.1,aggressive,D4
3148,771.94,100.8,40.482655,-3.400793,-0.054,0.001,-0.009,-0.008,-1.6030000000000002,0.016,-3.055,120.0,105.1,aggressive,D4
3149,772.96,102.6,40.482857,-3.4005910000000004,-0.048,0.037,-0.039,-0.01,-1.61,-0.002,-3.062,120.0,105.1,aggressive,D4
3150,773.95,105.1,40.48307,-3.400393,0.001,-0.018,0.002,-0.004,-1.61,-0.01,-3.07,120.0,105.1,aggressive,D4
3151,774.95,104.5,40.483276,-3.400189,-0.009,0.01,-0.024,-0.04,-1.587,-0.01,-3.075,120.0,105.1,aggressive,D4
3152,775.98,104.1,40.483479,-3.3999839999999995,0.01,0.033,0.008,0.015,-1.588,0.004,-3.07,120.0,105.4,aggressive,D4
3153,776.94,105.4,40.483704,-3.399765,0.006,-0.013,-0.049,-0.068,-1.531,-0.004,-3.072,120.0,105.4,aggressive,D4
3154,777.94,105.4,40.483913,-3.3995610000000003,-0.109,-0.008,-0.135,-0.158,-1.459,0.01,-3.068,120.0,105.4,aggressive,D4
3155,778.94,100.8,40.484112,-3.399365,0.151,-0.033,0.104,0.069,-1.475,0.001,-3.075,120.0,94.3,aggressive,D4
3156,779.95,94.3,40.484303,-3.3991800000000003,-0.059,-0.026,0.011,0.043,-1.523,0.004,-3.069,120.0,94.3,aggressive,D4
3157,780.96,95.1,40.484501,-3.3990089999999995,0.037,0.031,0.005,0.001,-1.51,0.002,-3.071,120.0,94.3,aggressive,D4
3158,781.96,94.2,40.484692,-3.398833,-0.024,-0.032,0.002,0.002,-1.521,-0.011,-3.084,120.0,92.7,aggressive,D4
3159,782.95,92.7,40.484879,-3.398647,0.0289999999999999,0.004,-0.005,0.006,-1.564,-0.025,-3.094,120.0,92.7,aggressive,D4
3160,783.98,94.9,40.485062,-3.3984730000000005,-0.042,0.004,0.046,0.048,-1.578,-0.033,-3.108,120.0,95.8,aggressive,D4
3161,784.95,95.8,40.485249,-3.398283,0.066,0.001,-0.037,-0.026,-1.578,-0.0289999999999999,-3.113,120.0,95.8,aggressive,D4
3162,786.03,97.1,40.485439,-3.398074,-0.09,-0.011,-0.096,-0.092,-1.543,-0.024,-3.119,120.0,95.3,aggressive,D4
3163,786.94,95.3,40.485619,-3.397876,-0.011,-0.021,0.0289999999999999,-0.015,-1.531,-0.023,-3.1210000000000004,120.0,95.3,aggressive,D4
3164,787.95,94.6,40.485802,-3.397679,-0.0069999999999999,-0.004,0.0579999999999999,0.043,-1.568,-0.0289999999999999,-3.127,120.0,95.3,aggressive,D4
3165,788.93,95.3,40.485966,-3.397481,-0.017,-0.021,0.0139999999999999,0.0139999999999999,-1.598,-0.022,-3.128,120.0,95.3,aggressive,D4
3166,789.95,96.9,40.486145,-3.39726,-0.013,-0.0139999999999999,-0.005,0.009,-1.609,-0.024,-3.136,120.0,100.2,aggressive,D4
3167,790.95,98.6,40.486324,-3.397034,-0.0289999999999999,0.023,-0.0409999999999999,-0.023,-1.604,-0.018,-3.136,120.0,100.2,aggressive,D4
3168,791.94,100.2,40.486504,-3.396827,-0.01,0.0139999999999999,-0.069,-0.067,-1.5719999999999998,-0.031,3.139,120.0,100.2,aggressive,D4
3169,793.03,100.2,40.486691,-3.396608,0.008,0.011,0.02,0.013,-1.569,-0.02,3.138,120.0,100.3,aggressive,D4
3170,793.93,100.3,40.48687,-3.396383,-0.005,0.001,0.0279999999999999,0.017,-1.578,-0.023,3.135,120.0,100.3,aggressive,D4
3171,794.94,101.3,40.487057,-3.396145,-0.026,-0.001,-0.011,0.001,-1.582,-0.033,3.128,120.0,101.3,aggressive,D4
3172,795.93,102.2,40.487164,-3.395975,-0.019,-0.006,-0.039,-0.004,-1.581,-0.0279999999999999,3.128,120.0,102.2,aggressive,D4
3173,797.12,103.2,40.487583,-3.395404,0.001,-0.005,-0.079,-0.057,-1.54,-0.034,3.124,120.0,100.4,aggressive,D4
3174,797.93,103.2,40.487583,-3.395404,0.035,0.002,-0.051,-0.034,-1.521,-0.018,3.127,120.0,100.4,aggressive,D4
3175,798.95,100.4,40.487766,-3.395154,-0.04,0.013,0.025,0.011,-1.513,-0.0139999999999999,3.128,120.0,100.4,aggressive,D4
3176,799.93,100.9,40.487949,-3.394911,0.004,-0.003,0.0579999999999999,0.06,-1.57,0.01,3.138,120.0,100.9,aggressive,D4
3177,800.94,100.5,40.488125,-3.394686,-0.004,-0.009,0.039,0.031,-1.58,-0.012,3.139,120.0,102.0,aggressive,D4
3178,802.01,102.0,40.488304,-3.3944330000000003,-0.035,-0.019,0.031,0.027,-1.588,-0.0,-3.134,120.0,102.0,aggressive,D4
3179,802.95,103.5,40.488487,-3.394217,0.001,0.016,-0.002,0.008,-1.6,-0.004,-3.132,120.0,103.5,aggressive,D4
3180,803.99,103.3,40.488655,-3.393978,-0.001,-0.043,0.032,0.021,-1.594,0.005,-3.124,120.0,107.2,aggressive,D4
3181,804.96,107.2,40.488838,-3.3937129999999995,0.03,-0.013,-0.01,-0.009,-1.592,-0.011,-3.128,120.0,107.2,aggressive,D4
3182,805.97,107.8,40.489025,-3.3934519999999995,0.025,-0.046,0.0139999999999999,0.004,-1.597,0.025,-3.117,120.0,107.8,aggressive,D4
3183,806.96,109.4,40.489208000000005,-3.3932269999999995,-0.034,-0.026,0.001,-0.002,-1.6030000000000002,0.032,-3.1010000000000004,120.0,107.8,aggressive,D4
3184,807.95,111.5,40.489391,-3.392954,0.064,0.0289999999999999,0.0069999999999999,0.006,-1.607,0.026,-3.091,120.0,111.5,aggressive,D4
3185,808.94,112.9,40.489586,-3.392688,-0.001,0.086,-0.019,-0.008,-1.614,0.015,-3.095,120.0,111.5,aggressive,D4
3186,809.95,114.4,40.489796000000005,-3.392418,-0.01,-0.015,-0.034,-0.0139999999999999,-1.62,0.001,-3.105,120.0,114.4,aggressive,D4
3187,810.94,115.5,40.489998,-3.392158,0.015,0.036,-0.068,-0.026,-1.617,-0.001,-3.109,120.0,114.4,aggressive,D4
3188,811.95,116.8,40.490204,-3.391882,-0.042,0.032,-0.036,-0.024,-1.602,-0.011,-3.114,120.0,118.4,aggressive,D4
