,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Maximum allowed speed of current road (km/h),GPS speed (km/h) [same as in RAW GPS]],class,Driver
2716,613.93,131.9,40.481487,-3.401824,0.02,-0.017,-0.001,-0.004,-1.561,-0.0069999999999999,-2.258,120.0,132.9,normal,D1
2717,614.98,132.7,40.482025,-3.401313,0.032,-0.018,-0.004,0.001,-1.568,0.002,-2.266,120.0,131.7,normal,D1
2718,615.99,131.7,40.482288,-3.401061,0.002,0.006,-0.0069999999999999,-0.001,-1.565,0.001,-2.279,120.0,131.7,normal,D1
2719,616.98,131.7,40.482552,-3.400803,0.052,-0.0139999999999999,0.005,-0.001,-1.5659999999999998,-0.005,-2.2880000000000003,120.0,131.7,normal,D1
2720,617.91,131.7,40.482552,-3.400803,0.006,-0.0069999999999999,-0.008,-0.01,-1.567,0.005,-2.295,120.0,131.7,normal,D1
2721,618.9,131.2,40.482826,-3.40055,0.013,0.01,0.008,0.01,-1.565,0.002,-2.301,120.0,131.7,normal,D1
2722,619.89,131.1,40.483093,-3.400295,0.01,-0.022,0.027,0.02,-1.577,-0.0,-2.306,120.0,132.8,normal,D1
2723,620.89,131.7,40.48336,-3.400042,0.013,-0.005,0.021,0.017,-1.588,-0.003,-2.313,120.0,132.8,normal,D1
2724,621.88,132.8,40.48362,-3.3997980000000005,0.013,0.0279999999999999,-0.026,-0.01,-1.585,0.004,-2.32,120.0,132.8,normal,D1
2725,622.95,135.0,40.483902,-3.399521,0.004,0.02,-0.013,-0.021,-1.5590000000000002,0.001,-2.3280000000000003,120.0,132.8,normal,D1
2726,623.88,132.3,40.484169,-3.3992690000000003,-0.03,0.031,0.026,0.016,-1.569,0.0,-2.334,120.0,132.3,normal,D1
2727,624.92,132.7,40.484432,-3.3990050000000003,0.03,0.026,-0.002,-0.005,-1.574,-0.003,-2.344,120.0,132.3,normal,D1
2728,625.9,133.4,40.484692,-3.39874,-0.003,0.016,0.013,-0.018,-1.557,-0.02,-2.358,120.0,132.9,normal,D1
2729,627.01,132.9,40.485203000000006,-3.3982019999999995,0.035,0.068,0.026,0.01,-1.5530000000000002,-0.039,-2.372,120.0,132.9,normal,D1
2730,627.91,132.9,40.485203000000006,-3.3982019999999995,-0.042,-0.01,0.034,0.032,-1.5619999999999998,-0.052,-2.388,120.0,132.9,normal,D1
2731,629.02,134.5,40.485725,-3.397611,-0.019,-0.037,0.012,0.024,-1.584,-0.057,-2.401,120.0,132.9,normal,D1
2732,629.91,134.5,40.485725,-3.397611,0.005,0.017,0.032,0.013,-1.5830000000000002,-0.043,-2.4090000000000003,120.0,132.9,normal,D1
2733,630.9,136.8,40.485989,-3.397322,-0.003,0.0139999999999999,-0.008,-0.016,-1.586,-0.0559999999999999,-2.426,120.0,132.9,normal,D1
2734,631.96,139.2,40.4865,-3.396713,-0.02,0.022,-0.004,-0.016,-1.5930000000000002,-0.05,-2.436,120.0,132.9,normal,D1
2735,632.89,139.2,40.4865,-3.396713,0.024,-0.01,0.02,0.008,-1.587,-0.04,-2.441,120.0,132.9,normal,D1
2736,633.97,141.3,40.487003,-3.396078,-0.017,-0.038,0.009,-0.006,-1.598,-0.0559999999999999,-2.454,120.0,145.4,normal,D1
2737,634.88,141.3,40.487003,-3.396078,-0.039,0.025,-0.0069999999999999,0.0,-1.605,-0.052,-2.459,120.0,145.4,normal,D1
2738,635.92,142.2,40.487259,-3.395749,-0.013,-0.015,0.009,0.012,-1.599,-0.04,-2.461,120.0,145.4,normal,D1
2739,636.94,145.4,40.487511,-3.3954230000000005,0.064,-0.008,0.008,0.015,-1.598,-0.034,-2.463,120.0,145.4,normal,D1
2740,637.9,145.8,40.487766,-3.395082,-0.03,-0.004,-0.043,-0.024,-1.599,-0.024,-2.461,120.0,145.4,normal,D1
2741,638.94,148.8,40.488281,-3.3943830000000004,0.034,-0.011,-0.026,-0.027,-1.6,-0.013,-2.454,120.0,145.8,normal,D1
2742,639.93,148.8,40.488281,-3.3943830000000004,-0.016,0.008,-0.017,-0.016,-1.574,-0.009,-2.446,120.0,145.8,normal,D1
2743,640.94,148.0,40.488537,-3.394032,0.011,-0.006,-0.037,-0.06,-1.5519999999999998,-0.006,-2.437,120.0,145.8,normal,D1
2744,641.88,148.1,40.488789,-3.393686,0.085,0.016,-0.025,-0.022,-1.536,-0.0069999999999999,-2.431,120.0,145.8,normal,D1
2745,642.88,146.5,40.489044,-3.393339,-0.026,0.033,0.011,-0.004,-1.517,0.001,-2.425,120.0,142.3,normal,D1
2746,643.98,144.8,40.489544,-3.392653,-0.059,-0.012,0.0069999999999999,0.001,-1.525,0.004,-2.417,120.0,142.3,normal,D1
2747,644.88,144.8,40.489544,-3.392653,-0.02,-0.017,-0.005,-0.002,-1.51,0.003,-2.412,120.0,142.3,normal,D1
2748,645.91,142.3,40.489788,-3.39232,0.005,-0.001,-0.022,-0.026,-1.493,0.001,-2.405,120.0,142.3,normal,D1
2749,646.89,140.4,40.490028,-3.391993,0.0,-0.06,0.012,0.0139999999999999,-1.513,0.034,-2.387,120.0,140.4,normal,D1
2750,647.92,138.2,40.490269,-3.391665,-0.0409999999999999,-0.009,0.019,0.02,-1.534,0.047,-2.369,120.0,140.4,normal,D1
2751,648.89,138.5,40.490513,-3.391344,-0.044,0.063,0.03,0.027,-1.548,-0.006,-2.377,120.0,138.2,normal,D1
2752,649.93,136.5,40.490753000000005,-3.391042,-0.016,0.021,0.001,-0.0069999999999999,-1.564,-0.013,-2.381,120.0,136.5,normal,D1
2753,650.89,137.8,40.490993,-3.390727,0.0069999999999999,-0.009,0.032,0.021,-1.569,-0.015,-2.388,120.0,136.5,normal,D1
2754,651.9,140.4,40.491234000000006,-3.390409,0.009,-0.024,-0.013,0.005,-1.569,-0.018,-2.392,120.0,137.8,normal,D1
2755,652.98,139.9,40.491722,-3.389753,-0.001,0.009,-0.005,0.0069999999999999,-1.555,-0.03,-2.402,120.0,140.4,normal,D1
2756,653.9,139.9,40.491722,-3.389753,0.024,-0.026,0.022,0.011,-1.561,-0.023,-2.405,120.0,140.4,normal,D1
2757,655.08,140.3,40.492199,-3.389101,-0.0579999999999999,0.04,-0.013,-0.011,-1.569,-0.036,-2.414,120.0,140.3,normal,D1
2758,655.99,140.3,40.492439000000005,-3.3887629999999995,-0.021,0.001,-0.023,-0.024,-1.569,-0.037,-2.424,120.0,140.3,normal,D1
2759,657.0,140.2,40.492664000000005,-3.3884160000000003,-0.01,-0.003,0.004,-0.004,-1.556,-0.031,-2.427,120.0,140.3,normal,D1
2760,657.89,140.2,40.492664000000005,-3.3884160000000003,-0.009,-0.011,-0.011,-0.0069999999999999,-1.554,-0.021,-2.426,120.0,140.2,normal,D1
2761,658.99,139.9,40.493137,-3.3877580000000003,-0.011,0.0069999999999999,-0.002,-0.005,-1.546,-0.032,-2.431,120.0,140.2,normal,D1
2762,659.96,139.5,40.493374,-3.387429,-0.0139999999999999,-0.022,0.016,0.017,-1.547,-0.027,-2.435,120.0,140.2,normal,D1
2763,660.9,139.5,40.493374,-3.387429,-0.066,0.026,-0.006,-0.01,-1.561,-0.043,-2.44,120.0,139.5,normal,D1
2764,662.01,139.2,40.493832,-3.386733,-0.1169999999999999,0.0139999999999999,0.001,-0.006,-1.557,-0.038,-2.443,120.0,139.2,normal,D1
2765,663.03,139.8,40.494057,-3.386386,-0.004,-0.002,0.002,0.013,-1.54,-0.026,-2.444,120.0,139.2,normal,D1
2766,663.99,139.5,40.494278,-3.3860360000000003,-0.015,0.037,-0.019,-0.003,-1.535,-0.018,-2.445,120.0,139.2,normal,D1
2767,664.96,138.5,40.494507,-3.385667,-0.008,0.01,-0.021,-0.013,-1.526,-0.024,-2.448,120.0,138.5,normal,D1
2768,665.91,138.5,40.494507,-3.385667,0.017,0.005,0.008,0.02,-1.529,-0.03,-2.447,120.0,138.5,normal,D1
2769,666.96,138.1,40.494717,-3.385329,0.057,0.01,0.009,0.009,-1.5219999999999998,-0.0289999999999999,-2.448,120.0,138.1,normal,D1
2770,667.89,137.1,40.494934,-3.384961,-0.002,0.001,-0.006,0.011,-1.525,-0.025,-2.448,120.0,138.1,normal,D1
2771,668.95,136.5,40.495346000000005,-3.384239,0.036,0.012,0.032,0.008,-1.533,-0.037,-2.454,120.0,136.5,normal,D1
2772,669.91,136.5,40.495346000000005,-3.384239,-0.001,-0.004,0.006,0.01,-1.529,-0.033,-2.45,120.0,136.5,normal,D1
2773,670.91,136.0,40.495556,-3.383859,-0.02,-0.009,-0.002,0.0,-1.5419999999999998,-0.037,-2.451,120.0,136.5,normal,D1
2774,671.92,134.7,40.495758,-3.383496,0.02,-0.05,0.001,0.0,-1.54,-0.036,-2.454,120.0,134.7,normal,D1
2775,672.94,134.0,40.49596,-3.383135,-0.042,-0.0069999999999999,-0.034,-0.018,-1.539,-0.051,-2.452,120.0,134.7,normal,D1
2776,673.9,133.7,40.49614,-3.3827769999999995,0.013,-0.01,-0.038,-0.03,-1.526,-0.042,-2.449,120.0,133.7,normal,D1
2777,674.91,132.3,40.49633,-3.382409,-0.0409999999999999,0.0289999999999999,0.003,-0.006,-1.513,-0.034,-2.447,120.0,133.7,normal,D1
2778,675.99,128.1,40.496689,-3.381715,-0.0139999999999999,0.001,-0.004,0.001,-1.5019999999999998,-0.037,-2.447,120.0,132.3,normal,D1
2779,676.88,128.1,40.496689,-3.381715,-0.032,0.0069999999999999,0.009,0.008,-1.517,-0.023,-2.44,120.0,128.1,normal,D1
2780,677.91,126.5,40.496861,-3.381361,0.0,-0.0289999999999999,-0.013,-0.003,-1.518,-0.024,-2.435,120.0,128.1,normal,D1
2781,678.94,126.5,40.497040000000005,-3.380987,-0.037,0.015,0.02,0.011,-1.5219999999999998,-0.012,-2.423,120.0,124.3,normal,D1
2782,679.89,124.3,40.497215,-3.3806550000000004,0.013,-0.019,0.004,0.005,-1.534,-0.001,-2.416,120.0,124.3,normal,D1
2783,680.91,124.4,40.497387,-3.380303,0.003,0.038,0.01,0.016,-1.5319999999999998,-0.009,-2.41,120.0,124.4,normal,D1
2784,681.91,123.7,40.497562,-3.3799620000000004,-0.003,-0.009,0.01,0.0069999999999999,-1.533,-0.012,-2.405,120.0,124.4,normal,D1
2785,682.89,123.3,40.497715,-3.379633,0.065,-0.015,0.046,0.047,-1.551,-0.008,-2.4,120.0,123.7,normal,D1
2786,683.92,122.9,40.497883,-3.3792980000000004,-0.017,-0.019,0.013,0.016,-1.568,0.009,-2.391,120.0,122.9,normal,D1
2787,684.92,123.7,40.498051,-3.37895,-0.008,0.024,0.027,0.0409999999999999,-1.578,0.013,-2.386,120.0,122.9,normal,D1
2788,686.0,126.5,40.498386,-3.3782589999999995,-0.012,-0.012,0.0139999999999999,0.016,-1.5930000000000002,0.0,-2.381,120.0,123.7,normal,D1
2789,686.91,126.5,40.498386,-3.3782589999999995,0.001,0.02,-0.05,-0.048,-1.574,0.002,-2.377,120.0,123.7,normal,D1
2790,687.95,131.0,40.498566,-3.377909,-0.063,-0.0,-0.0289999999999999,-0.0279999999999999,-1.5619999999999998,-0.002,-2.372,120.0,131.0,normal,D1
2791,688.97,126.0,40.498928,-3.377206,-0.026,0.008,-0.024,-0.006,-1.556,-0.0139999999999999,-2.369,120.0,131.0,normal,D1
2792,689.92,126.0,40.498928,-3.377206,-0.025,0.013,-0.027,-0.019,-1.546,-0.0069999999999999,-2.37,120.0,126.0,normal,D1
2793,691.02,125.1,40.499268,-3.376525,0.006,-0.005,-0.0289999999999999,-0.024,-1.546,-0.002,-2.3680000000000003,120.0,125.1,normal,D1
2794,691.88,125.1,40.499268,-3.376525,0.009,0.032,0.005,0.019,-1.548,-0.003,-2.365,120.0,125.1,normal,D1
2795,692.96,124.8,40.499439,-3.376178,-0.022,0.009,0.012,0.006,-1.546,-0.004,-2.358,120.0,125.1,normal,D1
2796,694.01,124.7,40.499786,-3.3755010000000003,0.01,0.006,0.008,0.011,-1.56,-0.009,-2.359,120.0,124.8,normal,D1
2797,694.91,124.7,40.499786,-3.3755010000000003,0.0279999999999999,0.0279999999999999,-0.038,-0.033,-1.5619999999999998,-0.011,-2.359,120.0,124.8,normal,D1
2798,695.98,126.4,40.500134,-3.3748089999999995,-0.06,-0.001,-0.038,-0.0289999999999999,-1.55,-0.009,-2.354,120.0,126.4,normal,D1
2799,696.92,126.4,40.500134,-3.3748089999999995,-0.062,0.024,0.008,-0.0,-1.54,-0.022,-2.357,120.0,126.4,normal,D1
2800,697.97,122.7,40.500298,-3.3744650000000003,0.018,0.002,0.004,0.006,-1.5490000000000002,-0.021,-2.361,120.0,126.4,normal,D1
2801,698.89,123.5,40.500454,-3.3741230000000004,-0.016,-0.032,0.02,0.012,-1.5530000000000002,-0.024,-2.367,120.0,123.5,normal,D1
2802,699.93,123.0,40.500618,-3.3737699999999995,-0.048,-0.031,0.019,0.008,-1.557,-0.033,-2.373,120.0,123.5,normal,D1
2803,700.89,122.5,40.500778,-3.373438,-0.027,0.003,-0.012,-0.0139999999999999,-1.558,-0.035,-2.378,120.0,122.5,normal,D1
2804,701.93,122.7,40.500946,-3.373089,-0.022,0.003,0.003,-0.004,-1.55,-0.013,-2.377,120.0,122.5,normal,D1
2805,702.91,122.7,40.501114,-3.372746,0.017,-0.046,0.025,0.025,-1.569,0.004,-2.372,120.0,122.7,normal,D1
2806,703.88,122.0,40.501278000000006,-3.3724160000000003,0.039,0.031,0.01,0.022,-1.578,0.009,-2.365,120.0,122.7,aggressive,D1
2807,704.98,122.9,40.50161,-3.371744,-0.035,0.023,-0.055,-0.033,-1.57,0.0069999999999999,-2.358,120.0,122.9,aggressive,D1
2808,705.89,122.9,40.50161,-3.371744,0.002,0.012,-0.026,-0.024,-1.5490000000000002,-0.001,-2.358,120.0,122.9,aggressive,D1
2809,706.88,122.8,40.501778,-3.371379,-0.0139999999999999,0.024,-0.018,-0.013,-1.529,-0.008,-2.361,120.0,122.8,aggressive,D1
2810,707.95,121.9,40.501934000000006,-3.371049,0.017,-0.013,0.018,0.018,-1.523,-0.02,-2.37,120.0,122.8,aggressive,D1
2811,708.99,118.9,40.502251,-3.3703730000000003,-0.017,0.025,0.019,0.0279999999999999,-1.54,-0.04,-2.381,120.0,118.9,aggressive,D1
2812,709.99,119.4,40.502399,-3.370043,-0.0559999999999999,-0.024,-0.027,-0.022,-1.536,-0.025,-2.386,120.0,118.9,aggressive,D1
2813,710.93,119.4,40.502399,-3.370043,0.006,-0.062,-0.015,-0.024,-1.521,0.009,-2.381,120.0,119.4,aggressive,D1
2814,711.88,118.9,40.502544,-3.369709,0.048,0.009,-0.044,-0.035,-1.51,-0.0,-2.38,120.0,118.9,aggressive,D1
2815,712.88,116.5,40.502693,-3.369395,-0.035,0.026,0.027,0.017,-1.51,-0.0069999999999999,-2.378,120.0,118.9,aggressive,D1
2816,713.92,114.2,40.502838,-3.369065,0.004,-0.022,0.016,0.003,-1.513,-0.005,-2.383,120.0,116.5,aggressive,D1
2817,714.88,112.3,40.502956,-3.3687730000000005,-0.026,-0.012,0.024,0.017,-1.518,0.02,-2.373,120.0,112.3,aggressive,D1
2818,715.98,109.8,40.503239,-3.368145,0.047,0.046,0.021,0.012,-1.539,-0.003,-2.374,120.0,112.3,aggressive,D1
2819,716.9,109.8,40.503239,-3.368145,-0.018,-0.047,0.044,0.033,-1.5519999999999998,0.002,-2.371,120.0,109.8,aggressive,D1
2820,717.9,110.0,40.503372,-3.367831,0.002,0.013,0.031,0.033,-1.581,0.027,-2.352,120.0,109.8,aggressive,D1
2821,718.9,112.0,40.503517,-3.367517,0.006,-0.02,-0.011,0.006,-1.597,0.0409999999999999,-2.339,120.0,112.0,aggressive,D1
2822,719.9,113.1,40.503666,-3.367198,-0.009,-0.006,-0.031,-0.0069999999999999,-1.597,0.037,-2.329,120.0,112.0,aggressive,D1
2823,720.88,113.5,40.503811,-3.366875,0.004,0.019,-0.332,-0.358,-1.565,0.033,-2.327,120.0,113.5,aggressive,D1
2824,721.91,107.3,40.503956,-3.366565,-0.015,0.045,0.057,0.035,-1.467,0.017,-2.329,120.0,113.5,aggressive,D1
2825,722.9,101.7,40.504093,-3.366283,-0.0,-0.001,-0.12,-0.129,-1.416,0.012,-2.34,120.0,107.3,aggressive,D1
2826,723.89,95.0,40.504215,-3.366026,-0.0139999999999999,0.005,0.033,0.059,-1.454,0.024,-2.343,120.0,95.0,aggressive,D1
2827,724.91,90.3,40.504337,-3.365768,-0.038,-0.002,0.054,0.054,-1.479,0.012,-2.358,120.0,95.0,aggressive,D1
2828,725.92,88.0,40.50444,-3.365531,-0.0139999999999999,0.018,0.024,0.023,-1.524,0.011,-2.378,120.0,88.0,aggressive,D1
2829,726.9,87.4,40.504555,-3.365278,-0.013,0.018,0.017,0.012,-1.544,-0.005,-2.401,120.0,88.0,aggressive,D1
2830,727.96,86.8,40.504749,-3.3647980000000004,0.008,0.012,0.012,0.0069999999999999,-1.557,-0.013,-2.426,120.0,87.0,aggressive,D1
2831,728.98,87.0,40.504841,-3.364547,-0.051,-0.017,-0.015,0.004,-1.557,-0.011,-2.443,120.0,87.0,aggressive,D1
2832,729.97,86.5,40.504948,-3.364257,0.018,-0.024,-0.001,-0.016,-1.54,-0.0279999999999999,-2.467,120.0,87.0,aggressive,D1
2833,730.96,85.8,40.505035,-3.364005,0.004,-0.0559999999999999,-0.015,-0.018,-1.529,-0.02,-2.481,120.0,85.8,aggressive,D1
2834,731.91,85.8,40.505035,-3.364005,-0.015,-0.012,-0.004,-0.015,-1.511,0.006,-2.488,120.0,85.8,aggressive,D1
2835,732.97,83.5,40.505196000000005,-3.3635080000000004,0.0139999999999999,-0.0069999999999999,0.052,0.046,-1.534,0.001,-2.5,120.0,83.5,aggressive,D1
2836,733.89,83.5,40.505196000000005,-3.3635080000000004,-0.0069999999999999,0.013,0.023,0.034,-1.558,-0.009,-2.513,120.0,83.5,aggressive,D1
2837,734.92,84.5,40.50528,-3.363245,0.027,-0.004,-0.013,0.005,-1.569,0.003,-2.525,120.0,84.5,aggressive,D1
2838,736.0,82.7,40.505379,-3.3628050000000003,-0.043,-0.019,-0.019,-0.0289999999999999,-1.524,-0.002,-2.535,120.0,84.5,aggressive,D1
2839,736.88,82.7,40.505379,-3.3628050000000003,0.012,-0.017,0.004,0.012,-1.52,0.006,-2.5380000000000003,120.0,82.7,aggressive,D1
2840,738.02,83.2,40.505486,-3.362178,0.046,0.004,0.016,0.02,-1.523,-0.005,-2.548,120.0,82.7,aggressive,D1
2841,738.89,83.2,40.505486,-3.362178,-0.0139999999999999,0.015,0.019,0.015,-1.534,-0.009,-2.556,120.0,82.7,aggressive,D1
2842,739.9,83.5,40.505524,-3.361897,0.002,0.011,0.005,-0.006,-1.53,-0.023,-2.569,120.0,83.5,aggressive,D1
2843,741.07,83.4,40.505589,-3.361355,-0.068,-0.0069999999999999,-0.032,-0.013,-1.529,-0.074,-2.61,120.0,83.5,aggressive,D1
2844,741.88,83.4,40.505589,-3.361355,-0.033,-0.005,-0.019,-0.015,-1.529,-0.1009999999999999,-2.638,120.0,83.5,aggressive,D1
2845,742.9,83.1,40.505608,-3.361076,-0.072,0.004,0.01,-0.0069999999999999,-1.537,-0.11,-2.667,120.0,83.5,aggressive,D1
2846,743.91,82.2,40.5056,-3.360793,-0.0069999999999999,-0.045,0.006,0.005,-1.54,-0.054,-2.675,120.0,83.5,aggressive,D1
2847,744.91,81.1,40.505604,-3.360517,0.01,-0.045,0.04,0.018,-1.533,-0.003,-2.652,120.0,83.5,aggressive,D1
2848,11.84,71.5,40.505733,-3.355593,0.019,-0.009,0.004,-0.004,-1.633,-0.017,-0.214,90.0,74.9,normal,D1
2849,12.85,74.9,40.505779,-3.355771,-0.013,0.015,-0.032,-0.031,-1.626,-0.03,-0.223,90.0,74.9,normal,D1
2850,13.85,76.8,40.505787,-3.35604,0.046,0.009,0.0069999999999999,0.0,-1.615,-0.024,-0.2239999999999999,90.0,74.9,normal,D1
2851,14.83,78.5,40.505779,-3.3563089999999995,0.0069999999999999,-0.044,0.03,0.036,-1.634,-0.021,-0.222,90.0,78.5,normal,D1
2852,15.83,81.4,40.505791,-3.35658,0.017,0.012,-0.005,0.005,-1.653,0.019,-0.205,90.0,78.5,normal,D1
2853,16.84,85.2,40.505806,-3.356857,0.0409999999999999,-0.02,-0.018,-0.019,-1.645,0.035,-0.182,120.0,85.2,normal,D1
2854,17.84,88.5,40.505821000000005,-3.357152,-0.004,-0.0279999999999999,-0.016,-0.013,-1.635,0.05,-0.1639999999999999,120.0,85.2,normal,D1
2855,18.85,90.9,40.50584,-3.357451,-0.038,0.047,-0.015,-0.026,-1.62,0.013,-0.156,120.0,85.2,normal,D1
2856,19.86,92.9,40.505859,-3.357759,-0.062,0.021,-0.003,-0.012,-1.609,-0.006,-0.162,120.0,94.2,normal,D1
2857,20.84,94.2,40.505878,-3.358068,0.019,0.013,-0.026,-0.018,-1.607,-0.011,-0.166,120.0,94.2,normal,D1
2858,21.86,95.5,40.505901,-3.358378,-0.035,-0.037,0.003,-0.005,-1.601,-0.022,-0.17,120.0,94.2,normal,D1
2859,22.84,96.6,40.505924,-3.358699,-0.002,-0.036,-0.018,-0.017,-1.596,-0.003,-0.154,120.0,96.6,normal,D1
2860,23.83,98.2,40.505943,-3.359024,-0.01,-0.04,-0.003,0.011,-1.608,0.055,-0.1159999999999999,120.0,96.6,normal,D1
2861,24.81,98.2,40.505966,-3.359347,-0.019,0.035,-0.016,-0.003,-1.61,0.073,-0.077,120.0,96.6,normal,D1
2862,25.88,101.8,40.50597,-3.359687,-0.035,-0.0279999999999999,0.009,-0.008,-1.6030000000000002,0.064,-0.0409999999999999,120.0,101.8,normal,D1
2863,26.83,100.7,40.50597,-3.3600190000000003,-0.013,0.027,-0.0289999999999999,-0.034,-1.585,0.053,-0.02,120.0,101.8,normal,D1
2864,27.86,100.8,40.505966,-3.360353,0.002,-0.01,0.021,0.009,-1.574,0.027,-0.003,120.0,100.7,normal,D1
2865,28.85,99.8,40.505959,-3.3606830000000003,-0.002,-0.0139999999999999,0.0139999999999999,0.011,-1.582,0.043,0.026,120.0,99.8,normal,D1
2866,29.87,99.6,40.505939,-3.361017,-0.052,-0.006,0.006,0.012,-1.584,0.024,0.052,120.0,99.8,normal,D1
2867,30.84,99.7,40.505913,-3.361342,-0.045,-0.036,0.027,0.013,-1.585,0.015,0.075,120.0,99.7,normal,D1
2868,31.84,99.9,40.505882,-3.3616660000000005,-0.039,-0.004,0.035,0.018,-1.588,0.016,0.092,120.0,99.7,normal,D1
2869,32.84,100.1,40.505844,-3.361984,-0.038,-0.068,-0.013,-0.008,-1.586,0.03,0.121,120.0,99.9,normal,D1
2870,33.88,99.9,40.505802,-3.362305,-0.003,-0.002,-0.002,-0.004,-1.591,0.052,0.1639999999999999,120.0,99.9,normal,D1
2871,34.83,100.3,40.505749,-3.362632,0.013,0.025,-0.004,0.002,-1.5930000000000002,0.032,0.182,120.0,99.9,normal,D1
2872,35.82,100.8,40.50568,-3.3629519999999995,-0.038,0.043,0.001,0.0069999999999999,-1.587,-0.006,0.186,120.0,100.8,normal,D1
2873,36.82,100.7,40.505604,-3.3632690000000003,-0.022,-0.001,-0.01,0.004,-1.592,-0.008,0.19,120.0,100.8,normal,D1
2874,37.82,101.6,40.505527,-3.363596,-0.044,-0.021,0.002,0.009,-1.592,-0.001,0.198,120.0,100.8,normal,D1
2875,38.83,102.3,40.505444,-3.363924,0.005,-0.011,0.005,0.0069999999999999,-1.591,0.042,0.233,120.0,100.8,normal,D1
2876,39.82,102.8,40.505344,-3.364238,-0.039,0.039,-0.008,0.003,-1.5930000000000002,0.036,0.249,120.0,100.8,drowsy,D1
2877,40.82,103.8,40.505241,-3.364546,0.033,0.027,-0.004,0.009,-1.594,0.019,0.257,120.0,105.7,drowsy,D1
2878,41.82,104.6,40.505131,-3.364869,0.008,0.018,-0.011,0.0,-1.591,0.003,0.257,120.0,105.7,drowsy,D1
2879,42.85,105.4,40.505013,-3.365184,-0.006,-0.005,0.01,-0.009,-1.58,0.002,0.256,120.0,105.7,drowsy,D1
2880,43.82,105.7,40.504887,-3.365495,0.02,-0.002,0.022,0.009,-1.5759999999999998,0.005,0.256,120.0,105.7,drowsy,D1
2881,44.83,106.1,40.504765,-3.365789,0.005,-0.033,0.016,0.009,-1.575,0.027,0.258,120.0,105.7,drowsy,D1
2882,45.82,106.4,40.504631,-3.3660879999999995,-0.005,0.026,0.006,-0.001,-1.578,0.047,0.264,120.0,106.4,drowsy,D1
2883,46.85,107.5,40.504482,-3.366389,-0.011,0.019,-0.013,-0.017,-1.5730000000000002,0.054,0.258,120.0,106.4,drowsy,D1
2884,47.83,107.8,40.504349,-3.366696,-0.004,0.032,-0.021,-0.0139999999999999,-1.5530000000000002,0.048,0.24,120.0,107.0,drowsy,D1
2885,48.84,107.0,40.504204,-3.366992,-0.044,-0.003,0.009,0.006,-1.556,0.031,0.218,120.0,107.0,drowsy,D1
2886,49.83,106.7,40.504051,-3.36729,-0.011,-0.003,0.0,0.006,-1.5590000000000002,0.024,0.201,120.0,107.0,drowsy,D1
2887,50.82,106.6,40.503906,-3.367582,-0.022,-0.0069999999999999,-0.001,0.005,-1.558,0.026,0.1889999999999999,120.0,107.0,drowsy,D1
2888,51.85,107.1,40.503754,-3.367875,-0.0139999999999999,0.011,0.03,0.005,-1.558,0.024,0.173,120.0,107.1,drowsy,D1
2889,52.83,107.1,40.503605,-3.3681690000000004,-0.005,0.026,0.02,0.0,-1.556,0.008,0.155,120.0,107.1,drowsy,D1
2890,53.82,107.2,40.503468,-3.3684540000000003,-0.009,0.002,-0.01,-0.009,-1.5590000000000002,-0.003,0.134,120.0,107.1,drowsy,D1
2891,54.82,107.9,40.503323,-3.368756,-0.002,-0.02,-0.012,0.001,-1.558,-0.012,0.1119999999999999,120.0,107.1,drowsy,D1
2892,55.84,107.4,40.503178000000005,-3.369054,-0.027,-0.023,0.008,0.003,-1.5590000000000002,-0.0069999999999999,0.093,120.0,107.4,drowsy,D1
2893,56.83,107.3,40.503033,-3.36935,-0.025,-0.018,-0.013,-0.017,-1.5590000000000002,0.01,0.087,120.0,107.4,drowsy,D1
2894,57.83,107.2,40.50288,-3.3696589999999995,-0.045,-0.009,0.001,0.0,-1.561,0.015,0.08,120.0,107.4,drowsy,D1
2895,58.83,107.3,40.502735,-3.369954,-0.023,-0.026,0.001,-0.001,-1.568,0.012,0.072,120.0,107.4,drowsy,D1
2896,59.9,107.9,40.502583,-3.3702589999999994,-0.0279999999999999,-0.005,0.013,0.005,-1.5719999999999998,0.005,0.061,120.0,107.4,drowsy,D1
2897,60.82,108.2,40.502434,-3.3705510000000003,0.032,-0.008,-0.013,-0.005,-1.57,0.02,0.0579999999999999,120.0,107.4,drowsy,D1
2898,61.86,108.3,40.502304,-3.3708440000000004,0.01,0.009,0.002,0.001,-1.569,0.0289999999999999,0.059,120.0,107.4,drowsy,D1
2899,62.84,108.4,40.502148,-3.371142,-0.019,0.013,0.012,0.009,-1.569,0.019,0.05,120.0,107.4,drowsy,D1
2900,63.83,108.9,40.501991,-3.371443,-0.0069999999999999,0.004,-0.002,-0.002,-1.568,0.005,0.039,120.0,109.5,drowsy,D1
2901,64.83,108.9,40.501839,-3.371743,-0.04,0.013,-0.001,-0.0069999999999999,-1.551,0.01,0.034,120.0,109.5,drowsy,D1
2902,65.89,108.7,40.501701,-3.3720480000000004,0.005,0.0139999999999999,0.017,0.018,-1.56,0.004,0.027,120.0,109.5,drowsy,D1
